assignment_id,code_version,n_reference,n_select,is_ranked,response_time_s
375,rocks-0-random-0,8,2,1,7.241
375,rocks-0-random-0,8,2,1,15.272
375,rocks-0-random-0,8,2,1,8.656
375,rocks-0-random-0,8,2,1,6.745
375,rocks-0-random-0,8,2,1,11.488
375,rocks-0-random-0,8,2,1,6.118
375,rocks-0-random-0,8,2,1,2.966
375,rocks-0-random-0,8,2,1,4.446
375,rocks-0-random-0,8,2,1,4.832
375,rocks-0-random-0,8,2,1,5.531
375,rocks-0-random-0,8,2,1,5.028
375,rocks-0-random-0,8,2,1,4.73
375,rocks-0-random-0,8,2,1,3.764
375,rocks-0-random-0,8,2,1,4.66
375,rocks-0-random-0,8,2,1,4.463
375,rocks-0-random-0,8,2,1,3.683
375,rocks-0-random-0,8,2,1,5.025
375,rocks-0-random-0,8,2,1,7.791
375,rocks-0-random-0,8,2,1,3.934
375,rocks-0-random-0,8,2,1,3.962
375,rocks-0-random-0,8,2,1,4.999
375,rocks-0-random-0,8,2,1,5.187
375,rocks-0-random-0,8,2,1,4.74
375,rocks-0-random-0,8,2,1,3.543
376,rocks-0-random-0,8,2,1,37.428
376,rocks-0-random-0,8,2,1,15.622
376,rocks-0-random-0,8,2,1,19.996
376,rocks-0-random-0,8,2,1,31.001
376,rocks-0-random-0,8,2,1,30.958
376,rocks-0-random-0,8,2,1,20.438
376,rocks-0-random-0,8,2,1,9.157
376,rocks-0-random-0,8,2,1,22.166
376,rocks-0-random-0,8,2,1,11.528
376,rocks-0-random-0,8,2,1,19.79
376,rocks-0-random-0,8,2,1,15.259
376,rocks-0-random-0,8,2,1,11.157
376,rocks-0-random-0,8,2,1,16.31
376,rocks-0-random-0,8,2,1,15.002
376,rocks-0-random-0,8,2,1,21.493
376,rocks-0-random-0,8,2,1,12.607
376,rocks-0-random-0,8,2,1,12.037
376,rocks-0-random-0,8,2,1,22.133
376,rocks-0-random-0,8,2,1,19.277
376,rocks-0-random-0,8,2,1,17.766
376,rocks-0-random-0,8,2,1,13.965
376,rocks-0-random-0,8,2,1,13.721
376,rocks-0-random-0,8,2,1,9.561
376,rocks-0-random-0,8,2,1,14.128
376,rocks-0-random-0,8,2,1,18.294
376,rocks-0-random-0,8,2,1,28.144
376,rocks-0-random-0,8,2,1,18.26
377,rocks-0-random-0,8,2,1,60.472
377,rocks-0-random-0,8,2,1,15.481
377,rocks-0-random-0,8,2,1,13.851
377,rocks-0-random-0,8,2,1,12.265
377,rocks-0-random-0,8,2,1,30.812
377,rocks-0-random-0,8,2,1,15.888
377,rocks-0-random-0,8,2,1,15.352
377,rocks-0-random-0,8,2,1,10.147
377,rocks-0-random-0,8,2,1,14.881
377,rocks-0-random-0,8,2,1,20.965
377,rocks-0-random-0,8,2,1,15.954
377,rocks-0-random-0,8,2,1,20.897
377,rocks-0-random-0,8,2,1,18.529
377,rocks-0-random-0,8,2,1,10.259
377,rocks-0-random-0,8,2,1,30.003
377,rocks-0-random-0,8,2,1,15.098
377,rocks-0-random-0,8,2,1,19.435
377,rocks-0-random-0,8,2,1,12.016
377,rocks-0-random-0,8,2,1,16.641
377,rocks-0-random-0,8,2,1,13.99
377,rocks-0-random-0,8,2,1,19.849
377,rocks-0-random-0,8,2,1,10.857
377,rocks-0-random-0,8,2,1,12.761
377,rocks-0-random-0,8,2,1,17.252
377,rocks-0-random-0,8,2,1,17.564
377,rocks-0-random-0,8,2,1,36.274
377,rocks-0-random-0,8,2,1,15.625
378,rocks-0-random-0,8,2,1,14.039
378,rocks-0-random-0,8,2,1,5.937
378,rocks-0-random-0,8,2,1,12.094
378,rocks-0-random-0,8,2,1,12.224
378,rocks-0-random-0,8,2,1,11.059
378,rocks-0-random-0,8,2,1,4.245
378,rocks-0-random-0,8,2,1,2.915
378,rocks-0-random-0,8,2,1,7.545
378,rocks-0-random-0,8,2,1,30.275
378,rocks-0-random-0,8,2,1,4.798
378,rocks-0-random-0,8,2,1,5.169
378,rocks-0-random-0,8,2,1,23.447
378,rocks-0-random-0,8,2,1,5.466
378,rocks-0-random-0,8,2,1,4.32
378,rocks-0-random-0,8,2,1,6.318
378,rocks-0-random-0,8,2,1,6.232
378,rocks-0-random-0,8,2,1,15.017
378,rocks-0-random-0,8,2,1,5.688
378,rocks-0-random-0,8,2,1,211.131
378,rocks-0-random-0,8,2,1,8.295
378,rocks-0-random-0,8,2,1,2.757
378,rocks-0-random-0,8,2,1,4.163
378,rocks-0-random-0,8,2,1,10.289
378,rocks-0-random-0,8,2,1,15.626
378,rocks-0-random-0,8,2,1,9.312
378,rocks-0-random-0,8,2,1,10.985
378,rocks-0-random-0,8,2,1,13.911
379,rocks-0-random-0,8,2,1,41.769
379,rocks-0-random-0,8,2,1,17.192
379,rocks-0-random-0,8,2,1,12.115
379,rocks-0-random-0,8,2,1,12.663
379,rocks-0-random-0,8,2,1,12.778
379,rocks-0-random-0,8,2,1,16.225
379,rocks-0-random-0,8,2,1,8.751
379,rocks-0-random-0,8,2,1,8.462
379,rocks-0-random-0,8,2,1,22.382
379,rocks-0-random-0,8,2,1,10.872
379,rocks-0-random-0,8,2,1,9.524
379,rocks-0-random-0,8,2,1,11.056
379,rocks-0-random-0,8,2,1,9.687
379,rocks-0-random-0,8,2,1,16.013
379,rocks-0-random-0,8,2,1,6.89
379,rocks-0-random-0,8,2,1,18.286
379,rocks-0-random-0,8,2,1,11.697
379,rocks-0-random-0,8,2,1,13.56
379,rocks-0-random-0,8,2,1,13.694
379,rocks-0-random-0,8,2,1,10.609
379,rocks-0-random-0,8,2,1,9.087
379,rocks-0-random-0,8,2,1,17.409
379,rocks-0-random-0,8,2,1,7.589
379,rocks-0-random-0,8,2,1,16.179
379,rocks-0-random-0,8,2,1,6.378
379,rocks-0-random-0,8,2,1,9.911
379,rocks-0-random-0,8,2,1,9.893
381,rocks-0-random-0,8,2,1,17.246
381,rocks-0-random-0,8,2,1,7.072
381,rocks-0-random-0,8,2,1,13.418
381,rocks-0-random-0,8,2,1,12.252
381,rocks-0-random-0,8,2,1,32.852
381,rocks-0-random-0,8,2,1,7.132
381,rocks-0-random-0,8,2,1,3.953
381,rocks-0-random-0,8,2,1,22.228
381,rocks-0-random-0,8,2,1,6.009
381,rocks-0-random-0,8,2,1,3.595
381,rocks-0-random-0,8,2,1,9.358
381,rocks-0-random-0,8,2,1,7.965
381,rocks-0-random-0,8,2,1,4.555
381,rocks-0-random-0,8,2,1,11.983
381,rocks-0-random-0,8,2,1,14.603
381,rocks-0-random-0,8,2,1,8.262
381,rocks-0-random-0,8,2,1,9.971
381,rocks-0-random-0,8,2,1,11.274
381,rocks-0-random-0,8,2,1,4.177
381,rocks-0-random-0,8,2,1,12.267
381,rocks-0-random-0,8,2,1,6.514
381,rocks-0-random-0,8,2,1,6.054
381,rocks-0-random-0,8,2,1,4.886
381,rocks-0-random-0,8,2,1,3.107
381,rocks-0-random-0,8,2,1,6.204
381,rocks-0-random-0,8,2,1,3.699
381,rocks-0-random-0,8,2,1,5.514
382,rocks-0-random-0,8,2,1,28.128
382,rocks-0-random-0,8,2,1,71.258
382,rocks-0-random-0,8,2,1,12.694
382,rocks-0-random-0,8,2,1,37.157
382,rocks-0-random-0,8,2,1,10.796
382,rocks-0-random-0,8,2,1,7.335
382,rocks-0-random-0,8,2,1,14.531
382,rocks-0-random-0,8,2,1,36.279
382,rocks-0-random-0,8,2,1,12.189
382,rocks-0-random-0,8,2,1,20.219
382,rocks-0-random-0,8,2,1,12.138
382,rocks-0-random-0,8,2,1,10.003
382,rocks-0-random-0,8,2,1,12.266
382,rocks-0-random-0,8,2,1,11.76
382,rocks-0-random-0,8,2,1,12.742
382,rocks-0-random-0,8,2,1,10.047
382,rocks-0-random-0,8,2,1,15.663
382,rocks-0-random-0,8,2,1,14.674
382,rocks-0-random-0,8,2,1,6.485
382,rocks-0-random-0,8,2,1,6.583
382,rocks-0-random-0,8,2,1,11.617
382,rocks-0-random-0,8,2,1,12.64
382,rocks-0-random-0,8,2,1,9.647
382,rocks-0-random-0,8,2,1,17.768
382,rocks-0-random-0,8,2,1,21.174
382,rocks-0-random-0,8,2,1,16.846
382,rocks-0-random-0,8,2,1,12.882
383,rocks-0-random-0,8,2,1,23.899
383,rocks-0-random-0,8,2,1,5.107
383,rocks-0-random-0,8,2,1,5.842
383,rocks-0-random-0,8,2,1,45.991
383,rocks-0-random-0,8,2,1,69.686
383,rocks-0-random-0,8,2,1,12.245
383,rocks-0-random-0,8,2,1,4.796
383,rocks-0-random-0,8,2,1,5.175
383,rocks-0-random-0,8,2,1,7.561
383,rocks-0-random-0,8,2,1,9.802
383,rocks-0-random-0,8,2,1,5.771
383,rocks-0-random-0,8,2,1,7.46
383,rocks-0-random-0,8,2,1,4.188
383,rocks-0-random-0,8,2,1,6.475
383,rocks-0-random-0,8,2,1,3.206
383,rocks-0-random-0,8,2,1,6.184
383,rocks-0-random-0,8,2,1,19.468
383,rocks-0-random-0,8,2,1,3.432
383,rocks-0-random-0,8,2,1,12.494
383,rocks-0-random-0,8,2,1,11.405
383,rocks-0-random-0,8,2,1,7.408
383,rocks-0-random-0,8,2,1,4.446
383,rocks-0-random-0,8,2,1,5.124
383,rocks-0-random-0,8,2,1,9.962
383,rocks-0-random-0,8,2,1,4.983
383,rocks-0-random-0,8,2,1,4.62
383,rocks-0-random-0,8,2,1,29.688
384,rocks-0-random-0,8,2,1,71.45
384,rocks-0-random-0,8,2,1,5.682
384,rocks-0-random-0,8,2,1,5.825
384,rocks-0-random-0,8,2,1,6.302
384,rocks-0-random-0,8,2,1,4.31
384,rocks-0-random-0,8,2,1,5.973
384,rocks-0-random-0,8,2,1,4.44
384,rocks-0-random-0,8,2,1,3.589
384,rocks-0-random-0,8,2,1,8.628
384,rocks-0-random-0,8,2,1,8.98
384,rocks-0-random-0,8,2,1,12.654
384,rocks-0-random-0,8,2,1,3.652
384,rocks-0-random-0,8,2,1,3.41
384,rocks-0-random-0,8,2,1,3.042
384,rocks-0-random-0,8,2,1,4.179
384,rocks-0-random-0,8,2,1,3.267
384,rocks-0-random-0,8,2,1,5.443
384,rocks-0-random-0,8,2,1,4.934
384,rocks-0-random-0,8,2,1,3.811
384,rocks-0-random-0,8,2,1,4.098
384,rocks-0-random-0,8,2,1,3.374
384,rocks-0-random-0,8,2,1,2.359
384,rocks-0-random-0,8,2,1,6.348
384,rocks-0-random-0,8,2,1,3.251
384,rocks-0-random-0,8,2,1,5.233
384,rocks-0-random-0,8,2,1,3.781
384,rocks-0-random-0,8,2,1,3.546
385,rocks-0-random-0,8,2,1,71.15
385,rocks-0-random-0,8,2,1,14.701
385,rocks-0-random-0,8,2,1,17.937
385,rocks-0-random-0,8,2,1,18.723
385,rocks-0-random-0,8,2,1,21.447
385,rocks-0-random-0,8,2,1,19.672
385,rocks-0-random-0,8,2,1,13.141
385,rocks-0-random-0,8,2,1,10.168
385,rocks-0-random-0,8,2,1,14.758
385,rocks-0-random-0,8,2,1,19.521
385,rocks-0-random-0,8,2,1,23.131
385,rocks-0-random-0,8,2,1,20.253
385,rocks-0-random-0,8,2,1,15.421
385,rocks-0-random-0,8,2,1,16.452
385,rocks-0-random-0,8,2,1,25.507
385,rocks-0-random-0,8,2,1,12.824
385,rocks-0-random-0,8,2,1,8.805
385,rocks-0-random-0,8,2,1,28.53
385,rocks-0-random-0,8,2,1,24.261
385,rocks-0-random-0,8,2,1,10.597
385,rocks-0-random-0,8,2,1,19.416
385,rocks-0-random-0,8,2,1,18.248
385,rocks-0-random-0,8,2,1,16.05
385,rocks-0-random-0,8,2,1,13.059
385,rocks-0-random-0,8,2,1,10.893
385,rocks-0-random-0,8,2,1,30.188
385,rocks-0-random-0,8,2,1,28.902
387,rocks-0-random-0,8,2,1,31.465
387,rocks-0-random-0,8,2,1,10.998
387,rocks-0-random-0,8,2,1,5.422
387,rocks-0-random-0,8,2,1,13.875
387,rocks-0-random-0,8,2,1,3.726
387,rocks-0-random-0,8,2,1,4.44
387,rocks-0-random-0,8,2,1,5.942
387,rocks-0-random-0,8,2,1,6.035
387,rocks-0-random-0,8,2,1,11.549
387,rocks-0-random-0,8,2,1,3.336
387,rocks-0-random-0,8,2,1,6.588
387,rocks-0-random-0,8,2,1,7.479
387,rocks-0-random-0,8,2,1,5.074
387,rocks-0-random-0,8,2,1,5.083
387,rocks-0-random-0,8,2,1,6.858
387,rocks-0-random-0,8,2,1,5.371
387,rocks-0-random-0,8,2,1,5.339
387,rocks-0-random-0,8,2,1,5.879
387,rocks-0-random-0,8,2,1,4.488
387,rocks-0-random-0,8,2,1,7.687
387,rocks-0-random-0,8,2,1,7.012
387,rocks-0-random-0,8,2,1,4.462
387,rocks-0-random-0,8,2,1,7.592
387,rocks-0-random-0,8,2,1,3.289
387,rocks-0-random-0,8,2,1,3.764
387,rocks-0-random-0,8,2,1,5.493
387,rocks-0-random-0,8,2,1,4.947
388,rocks-0-random-0,8,2,1,27.829
388,rocks-0-random-0,8,2,1,6.517
388,rocks-0-random-0,8,2,1,13.316
388,rocks-0-random-0,8,2,1,5.23
388,rocks-0-random-0,8,2,1,4.101
388,rocks-0-random-0,8,2,1,6.734
388,rocks-0-random-0,8,2,1,4.834
388,rocks-0-random-0,8,2,1,5.107
388,rocks-0-random-0,8,2,1,6.901
388,rocks-0-random-0,8,2,1,5.376
388,rocks-0-random-0,8,2,1,5.256
388,rocks-0-random-0,8,2,1,6.453
388,rocks-0-random-0,8,2,1,4.979
388,rocks-0-random-0,8,2,1,4.035
388,rocks-0-random-0,8,2,1,2.896
388,rocks-0-random-0,8,2,1,4.244
388,rocks-0-random-0,8,2,1,5.35
388,rocks-0-random-0,8,2,1,5.722
388,rocks-0-random-0,8,2,1,18.326
388,rocks-0-random-0,8,2,1,3.639
388,rocks-0-random-0,8,2,1,2.541
388,rocks-0-random-0,8,2,1,5.126
388,rocks-0-random-0,8,2,1,5.066
388,rocks-0-random-0,8,2,1,5.33
388,rocks-0-random-0,8,2,1,4.847
388,rocks-0-random-0,8,2,1,5.571
388,rocks-0-random-0,8,2,1,3.914
389,rocks-0-random-0,8,2,1,21.621
389,rocks-0-random-0,8,2,1,6.264
389,rocks-0-random-0,8,2,1,6.023
389,rocks-0-random-0,8,2,1,5.253
389,rocks-0-random-0,8,2,1,4.637
389,rocks-0-random-0,8,2,1,7.009
389,rocks-0-random-0,8,2,1,5.12
389,rocks-0-random-0,8,2,1,6.448
389,rocks-0-random-0,8,2,1,4.048
389,rocks-0-random-0,8,2,1,4.697
389,rocks-0-random-0,8,2,1,3.578
389,rocks-0-random-0,8,2,1,3.479
389,rocks-0-random-0,8,2,1,4.212
389,rocks-0-random-0,8,2,1,4.273
389,rocks-0-random-0,8,2,1,4.878
389,rocks-0-random-0,8,2,1,3.416
389,rocks-0-random-0,8,2,1,5.352
389,rocks-0-random-0,8,2,1,4.779
389,rocks-0-random-0,8,2,1,3.681
389,rocks-0-random-0,8,2,1,3.63
389,rocks-0-random-0,8,2,1,5.674
389,rocks-0-random-0,8,2,1,6.692
389,rocks-0-random-0,8,2,1,4.883
389,rocks-0-random-0,8,2,1,4.664
389,rocks-0-random-0,8,2,1,7.043
389,rocks-0-random-0,8,2,1,5.101
389,rocks-0-random-0,8,2,1,5.367
390,rocks-0-random-0,8,2,1,20.895
390,rocks-0-random-0,8,2,1,3.59
390,rocks-0-random-0,8,2,1,3.242
390,rocks-0-random-0,8,2,1,2.668
390,rocks-0-random-0,8,2,1,4.344
390,rocks-0-random-0,8,2,1,3.908
390,rocks-0-random-0,8,2,1,5.671
390,rocks-0-random-0,8,2,1,2.627
390,rocks-0-random-0,8,2,1,4.767
390,rocks-0-random-0,8,2,1,3.58
390,rocks-0-random-0,8,2,1,3.082
390,rocks-0-random-0,8,2,1,2.736
390,rocks-0-random-0,8,2,1,17.064
390,rocks-0-random-0,8,2,1,2.866
390,rocks-0-random-0,8,2,1,3.2
390,rocks-0-random-0,8,2,1,3.163
390,rocks-0-random-0,8,2,1,1.998
390,rocks-0-random-0,8,2,1,6.413
390,rocks-0-random-0,8,2,1,8.46
390,rocks-0-random-0,8,2,1,12.957
390,rocks-0-random-0,8,2,1,7.309
390,rocks-0-random-0,8,2,1,10.843
390,rocks-0-random-0,8,2,1,3.046
390,rocks-0-random-0,8,2,1,4.506
390,rocks-0-random-0,8,2,1,7.512
390,rocks-0-random-0,8,2,1,12.145
390,rocks-0-random-0,8,2,1,4.758
391,rocks-0-random-0,8,2,1,44.601
391,rocks-0-random-0,8,2,1,12.211
391,rocks-0-random-0,8,2,1,8.15
391,rocks-0-random-0,8,2,1,19.188
391,rocks-0-random-0,8,2,1,8.977
391,rocks-0-random-0,8,2,1,7.621
391,rocks-0-random-0,8,2,1,11.607
391,rocks-0-random-0,8,2,1,15.922
391,rocks-0-random-0,8,2,1,8.42
391,rocks-0-random-0,8,2,1,7.461
391,rocks-0-random-0,8,2,1,19.767
391,rocks-0-random-0,8,2,1,8.332
391,rocks-0-random-0,8,2,1,6.737
391,rocks-0-random-0,8,2,1,11.009
391,rocks-0-random-0,8,2,1,19.386
391,rocks-0-random-0,8,2,1,6.026
391,rocks-0-random-0,8,2,1,7.449
391,rocks-0-random-0,8,2,1,31.846
391,rocks-0-random-0,8,2,1,25.763
391,rocks-0-random-0,8,2,1,6.859
391,rocks-0-random-0,8,2,1,15.703
391,rocks-0-random-0,8,2,1,15.416
391,rocks-0-random-0,8,2,1,11.569
391,rocks-0-random-0,8,2,1,7.414
391,rocks-0-random-0,8,2,1,11.275
391,rocks-0-random-0,8,2,1,7.394
391,rocks-0-random-0,8,2,1,8.234
392,rocks-0-random-0,8,2,1,73.643
392,rocks-0-random-0,8,2,1,32.049
392,rocks-0-random-0,8,2,1,35.942
392,rocks-0-random-0,8,2,1,48.882
392,rocks-0-random-0,8,2,1,28.157
392,rocks-0-random-0,8,2,1,4.7
392,rocks-0-random-0,8,2,1,24.232
392,rocks-0-random-0,8,2,1,123.624
392,rocks-0-random-0,8,2,1,3.711
392,rocks-0-random-0,8,2,1,6.007
392,rocks-0-random-0,8,2,1,4.563
392,rocks-0-random-0,8,2,1,5.184
392,rocks-0-random-0,8,2,1,4.703
392,rocks-0-random-0,8,2,1,6.899
392,rocks-0-random-0,8,2,1,5.152
392,rocks-0-random-0,8,2,1,11.25
392,rocks-0-random-0,8,2,1,7.207
392,rocks-0-random-0,8,2,1,4.435
392,rocks-0-random-0,8,2,1,5.919
392,rocks-0-random-0,8,2,1,4.777
392,rocks-0-random-0,8,2,1,4.811
392,rocks-0-random-0,8,2,1,4.344
392,rocks-0-random-0,8,2,1,6.836
392,rocks-0-random-0,8,2,1,4.018
392,rocks-0-random-0,8,2,1,7.736
392,rocks-0-random-0,8,2,1,5.787
392,rocks-0-random-0,8,2,1,8.023
393,rocks-0-random-0,8,2,1,51.209
393,rocks-0-random-0,8,2,1,7.864
393,rocks-0-random-0,8,2,1,10.683
393,rocks-0-random-0,8,2,1,16.971
393,rocks-0-random-0,8,2,1,7.143
393,rocks-0-random-0,8,2,1,11.703
393,rocks-0-random-0,8,2,1,5.196
393,rocks-0-random-0,8,2,1,7.905
393,rocks-0-random-0,8,2,1,7.945
393,rocks-0-random-0,8,2,1,6.728
393,rocks-0-random-0,8,2,1,7.444
393,rocks-0-random-0,8,2,1,7.096
393,rocks-0-random-0,8,2,1,8.473
393,rocks-0-random-0,8,2,1,7.632
393,rocks-0-random-0,8,2,1,7.599
393,rocks-0-random-0,8,2,1,7.441
393,rocks-0-random-0,8,2,1,6.615
393,rocks-0-random-0,8,2,1,27.031
393,rocks-0-random-0,8,2,1,7.289
393,rocks-0-random-0,8,2,1,6.261
393,rocks-0-random-0,8,2,1,5.219
393,rocks-0-random-0,8,2,1,9.283
393,rocks-0-random-0,8,2,1,5.525
393,rocks-0-random-0,8,2,1,5.511
393,rocks-0-random-0,8,2,1,10.616
393,rocks-0-random-0,8,2,1,6.429
393,rocks-0-random-0,8,2,1,6.097
394,rocks-0-random-0,8,2,1,47.741
394,rocks-0-random-0,8,2,1,6.928
394,rocks-0-random-0,8,2,1,7.148
394,rocks-0-random-0,8,2,1,6.31
394,rocks-0-random-0,8,2,1,5.854
394,rocks-0-random-0,8,2,1,6.116
394,rocks-0-random-0,8,2,1,13.868
394,rocks-0-random-0,8,2,1,6.033
394,rocks-0-random-0,8,2,1,7.154
394,rocks-0-random-0,8,2,1,6.16
394,rocks-0-random-0,8,2,1,6.988
394,rocks-0-random-0,8,2,1,7.194
394,rocks-0-random-0,8,2,1,9.493
394,rocks-0-random-0,8,2,1,6.384
394,rocks-0-random-0,8,2,1,8.555
394,rocks-0-random-0,8,2,1,6.576
394,rocks-0-random-0,8,2,1,7.849
394,rocks-0-random-0,8,2,1,6.028
394,rocks-0-random-0,8,2,1,10.126
394,rocks-0-random-0,8,2,1,3.608
394,rocks-0-random-0,8,2,1,4.547
394,rocks-0-random-0,8,2,1,3.543
394,rocks-0-random-0,8,2,1,7.709
394,rocks-0-random-0,8,2,1,7.773
394,rocks-0-random-0,8,2,1,6.389
394,rocks-0-random-0,8,2,1,10.3
394,rocks-0-random-0,8,2,1,6.134
395,rocks-0-random-0,8,2,1,30.515
395,rocks-0-random-0,8,2,1,7.457
395,rocks-0-random-0,8,2,1,16.448
395,rocks-0-random-0,8,2,1,11.727
395,rocks-0-random-0,8,2,1,15.891
395,rocks-0-random-0,8,2,1,9.067
395,rocks-0-random-0,8,2,1,9.752
395,rocks-0-random-0,8,2,1,6.135
395,rocks-0-random-0,8,2,1,6.988
395,rocks-0-random-0,8,2,1,6.221
395,rocks-0-random-0,8,2,1,8.597
395,rocks-0-random-0,8,2,1,8.295
395,rocks-0-random-0,8,2,1,7.336
395,rocks-0-random-0,8,2,1,7.991
395,rocks-0-random-0,8,2,1,5.46
395,rocks-0-random-0,8,2,1,13.987
395,rocks-0-random-0,8,2,1,6.462
395,rocks-0-random-0,8,2,1,7.138
395,rocks-0-random-0,8,2,1,5.684
395,rocks-0-random-0,8,2,1,6.206
395,rocks-0-random-0,8,2,1,4.986
395,rocks-0-random-0,8,2,1,5.406
395,rocks-0-random-0,8,2,1,3.937
395,rocks-0-random-0,8,2,1,9.173
395,rocks-0-random-0,8,2,1,11.766
395,rocks-0-random-0,8,2,1,3.558
395,rocks-0-random-0,8,2,1,4.379
396,rocks-0-random-0,8,2,1,45.598
396,rocks-0-random-0,8,2,1,14.121
396,rocks-0-random-0,8,2,1,10.611
396,rocks-0-random-0,8,2,1,43.087
396,rocks-0-random-0,8,2,1,13.26
396,rocks-0-random-0,8,2,1,10.355
396,rocks-0-random-0,8,2,1,81.46
396,rocks-0-random-0,8,2,1,7.256
396,rocks-0-random-0,8,2,1,14.443
396,rocks-0-random-0,8,2,1,6.085
396,rocks-0-random-0,8,2,1,8.233
396,rocks-0-random-0,8,2,1,12.209
396,rocks-0-random-0,8,2,1,14.188
396,rocks-0-random-0,8,2,1,15.322
396,rocks-0-random-0,8,2,1,27.674
396,rocks-0-random-0,8,2,1,7.864
396,rocks-0-random-0,8,2,1,10.87
396,rocks-0-random-0,8,2,1,8.412
396,rocks-0-random-0,8,2,1,9.056
396,rocks-0-random-0,8,2,1,5.893
396,rocks-0-random-0,8,2,1,17.686
396,rocks-0-random-0,8,2,1,5.761
396,rocks-0-random-0,8,2,1,15.919
396,rocks-0-random-0,8,2,1,5.241
396,rocks-0-random-0,8,2,1,9.696
396,rocks-0-random-0,8,2,1,25.396
396,rocks-0-random-0,8,2,1,17.803
397,rocks-0-random-0,8,2,1,30.023
397,rocks-0-random-0,8,2,1,10.204
397,rocks-0-random-0,8,2,1,18.476
397,rocks-0-random-0,8,2,1,12.002
397,rocks-0-random-0,8,2,1,10.032
397,rocks-0-random-0,8,2,1,13.208
397,rocks-0-random-0,8,2,1,7.886
397,rocks-0-random-0,8,2,1,7.332
397,rocks-0-random-0,8,2,1,9.391
397,rocks-0-random-0,8,2,1,10.841
397,rocks-0-random-0,8,2,1,8.472
397,rocks-0-random-0,8,2,1,7.631
397,rocks-0-random-0,8,2,1,7.659
397,rocks-0-random-0,8,2,1,8.265
397,rocks-0-random-0,8,2,1,8.674
397,rocks-0-random-0,8,2,1,5.672
397,rocks-0-random-0,8,2,1,6.373
397,rocks-0-random-0,8,2,1,10.138
397,rocks-0-random-0,8,2,1,9.626
397,rocks-0-random-0,8,2,1,9.538
397,rocks-0-random-0,8,2,1,6.256
397,rocks-0-random-0,8,2,1,7.26
397,rocks-0-random-0,8,2,1,6.118
397,rocks-0-random-0,8,2,1,11.635
397,rocks-0-random-0,8,2,1,11.761
397,rocks-0-random-0,8,2,1,8.391
397,rocks-0-random-0,8,2,1,10.145
400,rocks-0-random-0,8,2,1,66.515
400,rocks-0-random-0,8,2,1,45.876
400,rocks-0-random-0,8,2,1,16.832
400,rocks-0-random-0,8,2,1,26.827
400,rocks-0-random-0,8,2,1,13.799
400,rocks-0-random-0,8,2,1,11.668
400,rocks-0-random-0,8,2,1,21.644
400,rocks-0-random-0,8,2,1,8.257
400,rocks-0-random-0,8,2,1,11.968
400,rocks-0-random-0,8,2,1,15.604
400,rocks-0-random-0,8,2,1,33.87
400,rocks-0-random-0,8,2,1,18.708
400,rocks-0-random-0,8,2,1,27.739
400,rocks-0-random-0,8,2,1,31.07
400,rocks-0-random-0,8,2,1,28.624
400,rocks-0-random-0,8,2,1,38.11
400,rocks-0-random-0,8,2,1,14.316
400,rocks-0-random-0,8,2,1,11.676
400,rocks-0-random-0,8,2,1,27.273
400,rocks-0-random-0,8,2,1,12.902
400,rocks-0-random-0,8,2,1,17.425
400,rocks-0-random-0,8,2,1,13.794
400,rocks-0-random-0,8,2,1,10.519
400,rocks-0-random-0,8,2,1,12.452
400,rocks-0-random-0,8,2,1,10.984
400,rocks-0-random-0,8,2,1,31.666
400,rocks-0-random-0,8,2,1,11.503
402,rocks-0-random-0,8,2,1,46.295
402,rocks-0-random-0,8,2,1,14.828
402,rocks-0-random-0,8,2,1,9.789
402,rocks-0-random-0,8,2,1,9.919
402,rocks-0-random-0,8,2,1,15.373
402,rocks-0-random-0,8,2,1,10.823
402,rocks-0-random-0,8,2,1,9.087
402,rocks-0-random-0,8,2,1,11.288
402,rocks-0-random-0,8,2,1,8.133
402,rocks-0-random-0,8,2,1,10.097
402,rocks-0-random-0,8,2,1,12.755
402,rocks-0-random-0,8,2,1,8.531
402,rocks-0-random-0,8,2,1,8.797
402,rocks-0-random-0,8,2,1,8.704
402,rocks-0-random-0,8,2,1,14.983
402,rocks-0-random-0,8,2,1,10.807
402,rocks-0-random-0,8,2,1,7.922
402,rocks-0-random-0,8,2,1,15.162
402,rocks-0-random-0,8,2,1,7.182
402,rocks-0-random-0,8,2,1,9.666
402,rocks-0-random-0,8,2,1,9.19
402,rocks-0-random-0,8,2,1,9.944
402,rocks-0-random-0,8,2,1,8.498
402,rocks-0-random-0,8,2,1,10.927
402,rocks-0-random-0,8,2,1,8.844
402,rocks-0-random-0,8,2,1,12.701
402,rocks-0-random-0,8,2,1,5.835
403,rocks-0-random-0,8,2,1,5.796
403,rocks-0-random-0,8,2,1,4.74
403,rocks-0-random-0,8,2,1,32.234
403,rocks-0-random-0,8,2,1,3.067
403,rocks-0-random-0,8,2,1,4.547
403,rocks-0-random-0,8,2,1,4.016
403,rocks-0-random-0,8,2,1,19.377
403,rocks-0-random-0,8,2,1,2.961
403,rocks-0-random-0,8,2,1,4.684
403,rocks-0-random-0,8,2,1,2.269
403,rocks-0-random-0,8,2,1,3.984
403,rocks-0-random-0,8,2,1,3.657
403,rocks-0-random-0,8,2,1,5.704
403,rocks-0-random-0,8,2,1,5.337
403,rocks-0-random-0,8,2,1,3.482
403,rocks-0-random-0,8,2,1,5.061
